date,text,clean_text,tokens
2025-07-22 17:58:58+00:00,"🔻علیرضا فغانی، داور بین‌المللی ایرانی پس از حملات گسترده رسانه‌های حکومتی به دلیل عکس یادگاری با دونالد ترامپ،‌ رئیس جمهور آمریکا پس از فینال جام جهانی باشگاه‌ها به ایسنا گفته که مانند دیگر تورنمنت‌های اخیر فیفا، ترامپ هم برای اهدای جوایز حضور یافت و «بنده طبق پروتکل‌ها اقدام کردم و هیچ عکس العمل دیگری غیر از این نمی‌توانستم نشان دهم.»

🔹اشاره او به حضور پوتین، رئیس جمهور روسیه در فینال جام جهانی ۲۰۱۸ و امیر قطر در فینال جام جهانی ۲۰۲۲ و اهدای مدال‌ها و کاپ توسط آنهاست.

🔹این اظهارات داور ایرانی فیفا درحالی است که بسیاری از رسانه‌های حکومتی و هواداران جمهوری اسلامی، او را به دلیل برخورد نکردن با ترامپ در فینال جام جهانی، مورد حمله قرار داده بودند.

🔹ایسنا به نقل از فغانی همچنین نوشته: «جنگ ۱۲ روزه را محکوم می‌کنم و چه کسی است که دوست دارد در کشورش جنگ شود و مردمش زیر بمباران باشند، پدر و مادرم، اقوامم و مردم کشورم در ایران زندگی می‌کنند و همواره دوست دارم بهترین شرایط برای آنها رقم بخورد و در بهترین شرایط زندگی کنند.»

@iranintltvsport",علیرضا فغانی، داور بین‌المللی ایرانی پس از حملات گسترده رسانه‌های حکومتی به دلیل عکس یادگاری با دونالد ترامپ،‌ رئیس جمهور آمریکا پس از فینال جام جهانی باشگاه‌ها به ایسنا گفته که مانند دیگر تورنمنت‌های اخیر فیفا، ترامپ هم برای اهدای جوایز حضور یافت و «بنده طبق پروتکل‌ها اقدام کردم و هیچ عکس العمل دیگری غیر از این نمی‌توانستم نشان دهم.» اشاره او به حضور پوتین، رئیس جمهور روسیه در فینال جام جهانی ۲۰۱۸ و امیر قطر در فینال جام جهانی ۲۰۲۲ و اهدای مدال‌ها و کاپ توسط آنهاست. این اظهارات داور ایرانی فیفا درحالی است که بسیاری از رسانه‌های حکومتی و هواداران جمهوری اسلامی، او را به دلیل برخورد نکردن با ترامپ در فینال جام جهانی، مورد حمله قرار داده بودند. ایسنا به نقل از فغانی همچنین نوشته: «جنگ ۱۲ روزه را محکوم می‌کنم و چه کسی است که دوست دارد در کشورش جنگ شود و مردمش زیر بمباران باشند، پدر و مادرم، اقوامم و مردم کشورم در ایران زندگی می‌کنند و همواره دوست دارم بهترین شرایط برای آنها رقم بخورد و در بهترین شرایط زندگی کنند.»,"['علیرضا', 'فغانی', 'داور', 'بین_المللی', 'ایرانی', 'حملات', 'گسترده', 'رسانه_های', 'حکومتی', 'دلیل', 'عکس', 'یادگاری', 'دونالد_ترامپ', 'رئیس_جمهور', 'آمریکا', 'فینال', 'جام_جهانی', 'باشگاه', 'ایسنا', 'تورنمنت', 'فیفا', 'ترامپ', 'اهدا', 'جوایز', 'حضور', 'بنده', 'پروتکل', 'اقدام', 'عکس', 'العمل', 'نمی', 'نشان', 'دهم', 'اشاره', 'حضور', 'پوتین', 'رئیس_جمهور', 'روسیه', 'فینال', 'جام_جهانی', 'امیر', 'قطر', 'فینال', 'جام_جهانی', 'اهدا', 'مدال', 'کاپ', 'توسط', 'آنهاست', 'اظهارات', 'داور', 'ایرانی', 'فیفا', 'درحال', 'رسانه_های', 'حکومتی', 'هوادار', 'جمهوری_اسلامی', 'دلیل', 'برخورد', 'نکردن', 'ترامپ', 'فینال', 'جام_جهانی', 'حمله', 'قرار', 'ایسنا', 'نقل', 'فغانی', 'نوشته', 'جنگ_روزه', 'محکوم', 'دوست', 'کشور', 'جنگ', 'مردم', 'بمباران', 'پدر', 'مادرم', 'اقوام', 'مردم', 'کشور', 'ایران', 'زندگی', 'دوست', 'شرایط', 'رقم', 'شرایط', 'زندگی']"
2025-07-22 17:52:39+00:00,"ثمانه قدرخان، روزنامه‌نگار و عضو تحریریه ایران‌وایر، می‌گوید: «جمهوری اسلامی سال‌هاست نتوانسته مراکز، ساختمان‌ها و منازل تخریب‌شده را بازسازی یا جبران خسارت کند. مناطقی داریم که پس از چهار دهه از جنگ، هنوز قابل سکونت نیستند؛ بنابراین متاسفانه امید زیادی به بازسازی پس از جنگ ۱۲روزه هم نیست.»

@iranintltv",ثمانه قدرخان، روزنامه‌نگار و عضو تحریریه ایران‌وایر، می‌گوید: «جمهوری اسلامی سال‌هاست نتوانسته مراکز، ساختمان‌ها و منازل تخریب‌شده را بازسازی یا جبران خسارت کند. مناطقی داریم که پس از چهار دهه از جنگ، هنوز قابل سکونت نیستند؛ بنابراین متاسفانه امید زیادی به بازسازی پس از جنگ ۱۲روزه هم نیست.»,"['ثمانه', 'قدرخان', 'روزنامه_نگار', 'عضو_تحریریه', 'ایران', 'وایر', 'جمهوری_اسلامی', 'سال', 'هاست', 'نتوانسته', 'مراکز', 'ساختمان', 'منازل', 'تخریب', 'بازسازی', 'جبران', 'خسارت', 'مناطقی', 'جنگ', 'سکونت', 'امید', 'بازسازی', 'جنگ_روزه']"
2025-07-22 17:30:57+00:00,"نیما اکبرپور، کارشناس فناوری، می‌گوید: «در ایران، جمهوری اسلامی به همه چیز نگاهی امنیت‌محور دارد. در شرایط خاص مانند جنگ با اسرائیل، اولین واکنش حکومت قطع شریان‌های ارتباطی با جهان آزاد مثل اینترنت است که بیشترین آسیب را به مشاغل آنلاین وارد می‌کند»
@iranintltv",نیما اکبرپور، کارشناس فناوری، می‌گوید: «در ایران، جمهوری اسلامی به همه چیز نگاهی امنیت‌محور دارد. در شرایط خاص مانند جنگ با اسرائیل، اولین واکنش حکومت قطع شریان‌های ارتباطی با جهان آزاد مثل اینترنت است که بیشترین آسیب را به مشاغل آنلاین وارد می‌کند»,"['نیما', 'اکبرپور', 'کارشناس', 'فناوری', 'ایران', 'جمهوری_اسلامی', 'نگاهی', 'امنیت', 'محور', 'شرایط', 'جنگ', 'اسرائیل', 'واکنش', 'حکومت', 'قطع', 'شریان', 'ارتباطی', 'جهان', 'آزاد', 'اینترنت', 'بیشترین', 'آسیب', 'مشاغل', 'آنلاین']"
2025-07-22 17:04:01+00:00,"به گزارش بلومبرگ، تحقیقات تازه نشان می‌دهد که در ماه‌های منتهی به آغاز جنگ جمهوری اسلامی و اسرائیل، بیش از ۱۲ شهروند ایرانی در داخل و خارج از کشور هدف جاسوس‌افزارهای بسیار پیشرفته قرار گرفته‌اند؛ حملاتی که از سوی شرکت اپل به‌عنوان «نادر، بسیار پیچیده و میلیون‌دلاری» توصیف شدند.
سازمان حقوق بشری «میان» مستقر در تگزاس اعلام کرد که چندین ایرانی، از جمله دو مخالف سیاسی در داخل ایران و یک متخصص فناوری مقیم اروپا، در نیمه نخست سال ۲۰۲۵ از اپل هشدار تهدید سایبری دریافت کرده‌اند. 
اپل اعلام کرده این حملات احتمالا به دلیل فعالیت‌ها یا جایگاه افراد هدف انجام شده و از پیچیدگی‌ای در سطح جاسوس‌افزار اسرائیلی پگاسوس برخوردار بوده‌اند.
حمید کشفی، پژوهشگر امنیت سایبری مقیم سوئد، نیز گفته ۱۲ قربانی دیگر را شناسایی کرده که همگی در ایران فعالیت داشته‌اند. او تاکید کرده که این حملات از نوع «زیرو-کلیک» بوده که بدون نیاز به دخالت کاربر، از آسیب‌پذیری‌های ناشناخته برای نفوذ به دستگاه استفاده می‌کند.

https://iranintl.com/202507229988",به گزارش بلومبرگ، تحقیقات تازه نشان می‌دهد که در ماه‌های منتهی به آغاز جنگ جمهوری اسلامی و اسرائیل، بیش از ۱۲ شهروند ایرانی در داخل و خارج از کشور هدف جاسوس‌افزارهای بسیار پیشرفته قرار گرفته‌اند؛ حملاتی که از سوی شرکت اپل به‌عنوان «نادر، بسیار پیچیده و میلیون‌دلاری» توصیف شدند. سازمان حقوق بشری «میان» مستقر در تگزاس اعلام کرد که چندین ایرانی، از جمله دو مخالف سیاسی در داخل ایران و یک متخصص فناوری مقیم اروپا، در نیمه نخست سال ۲۰۲۵ از اپل هشدار تهدید سایبری دریافت کرده‌اند. اپل اعلام کرده این حملات احتمالا به دلیل فعالیت‌ها یا جایگاه افراد هدف انجام شده و از پیچیدگی‌ای در سطح جاسوس‌افزار اسرائیلی پگاسوس برخوردار بوده‌اند. حمید کشفی، پژوهشگر امنیت سایبری مقیم سوئد، نیز گفته ۱۲ قربانی دیگر را شناسایی کرده که همگی در ایران فعالیت داشته‌اند. او تاکید کرده که این حملات از نوع «زیرو-کلیک» بوده که بدون نیاز به دخالت کاربر، از آسیب‌پذیری‌های ناشناخته برای نفوذ به دستگاه استفاده می‌کند.,"['گزارش', 'بلومبرگ', 'تحقیقات', 'تازه', 'نشان', 'ماه', 'منتهی', 'آغاز_جنگ', 'جمهوری_اسلامی', 'اسرائیل', 'شهروند', 'ایرانی', 'داخل', 'خارج', 'کشور', 'هدف', 'جاسوس', 'افزار', 'پیشرفته', 'قرار', 'حملات', 'شرکت', 'اپل', 'عنوان', 'نادر', 'پیچیده', 'میلیون', 'دلاری', 'توصیف', 'سازمان', 'حقوق_بشری', 'مستقر', 'تگزاس', 'اعلام', 'چندین', 'ایرانی', 'جمله', 'مخالف', 'سیاسی', 'داخل', 'ایران', 'متخصص', 'فناوری', 'مقیم', 'اروپا', 'سال', 'اپل', 'هشدار', 'تهدید', 'سایبری', 'دریافت', 'اپل', 'اعلام', 'حملات', 'احتمالا', 'دلیل', 'فعالیت', 'جایگاه', 'هدف', 'انجام', 'پیچیدگی', 'سطح', 'جاسوس', 'افزار', 'اسرائیلی', 'پگاسوس', 'برخوردار', 'حمید', 'کشفی', 'پژوهشگر', 'امنیت', 'سایبری', 'مقیم', 'سوئد', 'قربانی', 'شناسایی', 'همگی', 'ایران', 'فعالیت', 'تاکید', 'حملات', 'زیرو', 'کلیک', 'دخالت', 'کاربر', 'آسیب', 'ناشناخته', 'نفوذ', 'دستگاه', 'استفاده']"
2025-07-22 16:04:01+00:00,"فرزانه صادق، وزیر راه و شهرسازی دولت پزشکیان، از تشکیل «شورای راهبردی مرمت ساختمان شیشه‌ای صداوسیما» خبر داد و گفت این ساختمان تا پیش از جنگ ۱۲ روزه نماد «شفافیت در اطلاع رسانی» بود اما به علت تداوم برنامه‌ها هنگام حمله به آن، اکنون نماد «مقاومت مردم ایران در برابر دشمنان» نیز شده است.

او افزود بررسی سازه‌‎ای ساختمان شیشه‌ای به «سازمان مجری ساختمان‌ها و تاسیسات دولتی و عمومی» سپرده شده و گزارش نهایی این سازمان می‌‎تواند مبنایی برای تصمیم گیری در شورای راهبردی در خصوص چگونگی مرمت ساختمان شیشه‎ای باشد.

فرزانه صادق اضافه کرد: «تصمیم‌گیری درباره برگزاری ابعاد مسابقه بین‌المللی مرمت ساختمان شیشه‌‎ای نیز به عهده شورای راهبردی خواهد بود تا ضمن حفظ هویت تاریخی این بنا به عنوان یک اثر معماری مدرن، برای چگونگی بازسازی آن تصمیم گیری کند.»
https://iranintl.com/202507227444",فرزانه صادق، وزیر راه و شهرسازی دولت پزشکیان، از تشکیل «شورای راهبردی مرمت ساختمان شیشه‌ای صداوسیما» خبر داد و گفت این ساختمان تا پیش از جنگ ۱۲ روزه نماد «شفافیت در اطلاع رسانی» بود اما به علت تداوم برنامه‌ها هنگام حمله به آن، اکنون نماد «مقاومت مردم ایران در برابر دشمنان» نیز شده است. او افزود بررسی سازه‌‎ای ساختمان شیشه‌ای به «سازمان مجری ساختمان‌ها و تاسیسات دولتی و عمومی» سپرده شده و گزارش نهایی این سازمان می‌‎تواند مبنایی برای تصمیم گیری در شورای راهبردی در خصوص چگونگی مرمت ساختمان شیشه‎ای باشد. فرزانه صادق اضافه کرد: «تصمیم‌گیری درباره برگزاری ابعاد مسابقه بین‌المللی مرمت ساختمان شیشه‌‎ای نیز به عهده شورای راهبردی خواهد بود تا ضمن حفظ هویت تاریخی این بنا به عنوان یک اثر معماری مدرن، برای چگونگی بازسازی آن تصمیم گیری کند.»,"['فرزانه', 'صادق', 'وزیر', 'شهرسازی', 'دولت_پزشک', 'تشکیل', 'شورای', 'راهبردی', 'مرمت', 'ساختمان', 'شیشه', 'صداوسیما', 'خبر_داد', 'ساختمان', 'جنگ_روزه', 'نماد', 'شفافیت', 'اطلاع', 'تداوم', 'برنامه', 'حمله', 'نماد', 'مقاومت', 'مردم_ایران', 'دشمن', 'بررسی', 'سازه', 'ساختمان', 'شیشه', 'سازمان', 'مجری', 'ساختمان', 'تاسیس', 'دولتی', 'عمومی', 'سپرده', 'گزارش', 'نهایی', 'سازمان', 'مبنا', 'تصمیم', 'شورای', 'راهبردی', 'چگونگی', 'مرمت', 'ساختمان', 'شیشه', 'فرزانه', 'صادق', 'اضافه', 'تصمیم', 'برگزاری', 'ابعاد', 'مسابقه', 'بین_المللی', 'مرمت', 'ساختمان', 'شیشه', 'شورای', 'راهبردی', 'حفظ', 'هویت', 'تاریخی', 'بنا', 'عنوان', 'معماری', 'مدرن', 'چگونگی', 'بازسازی', 'تصمیم']"
2025-07-22 15:04:57+00:00,"وزیر ارتباطات سه‌شنبه در مجلس گفت جنگ ۱۲ روزه به اقتصاد دیجیتال و زیرساخت‌های سایبری ایران آسیب زده و اشتغال در این بخش ۳۰ درصد کاهش یافته است.

گفت‌وگو با محمد ماشین‌چیان، پژوهش‌گر ارشد حکمرانی و اقتصاد در دانشگاه پیتزبورگ
@iranintltv",وزیر ارتباطات سه‌شنبه در مجلس گفت جنگ ۱۲ روزه به اقتصاد دیجیتال و زیرساخت‌های سایبری ایران آسیب زده و اشتغال در این بخش ۳۰ درصد کاهش یافته است. گفت‌وگو با محمد ماشین‌چیان، پژوهش‌گر ارشد حکمرانی و اقتصاد در دانشگاه پیتزبورگ,"['وزیر', 'ارتباطات', 'شنبه', 'مجلس', 'جنگ_روزه', 'اقتصاد', 'دیجیتال', 'زیرساخت_های', 'سایبری', 'ایران', 'آسیب', 'زده', 'اشتغال', 'درصد', 'کاهش', 'محمد', 'ماشین', 'چیان', 'پژوهش', 'ارشد', 'حکمرانی', 'اقتصاد', 'دانشگاه', 'پیتزبورگ']"
2025-07-22 15:04:07+00:00,"روزنامه بریتانیایی تلگراف گزارش داد که شرکت‌های بیمه مستقر در لندن، نفتکش‌هایی را که از تنگه هرمز عبور می‌کنند، موظف کرده‌اند تسلیحات و مهمات بیشتری به همراه داشته و نیروهای امنیتی بیشتری استخدام کنند.

بر اساس این گزارش، کشتی‌هایی که از نزدیکی ایران عبور می‌کنند، با افزایش چشمگیر هزینه بیمه «خطر جنگ» روبه‌رو هستند؛ موضوعی که در پی افزایش تنش‌ها میان جمهوری اسلامی، آمریکا و اسرائیل رخ داده است.

طبق شرایط جدید برخی شرکت‌های بیمه، کشتی‌ها باید مقدار مشخصی مهمات همراه نیروهای مسلح داشته باشند. برخی دیگر نیز تخفیف‌هایی در حق بیمه ارائه می‌دهند، مشروط بر اینکه کشتی‌ها سطح مشخصی از تدابیر امنیتی را رعایت کرده باشند.

دیوید اسمیت از شرکت بیمه «مک‌گیل و پارتنرز» در این‌باره گفت: «در برخی مناطق، اگر کشتی نیروهای مسلح به همراه داشته باشد، بیمه‌گران حق بیمه را با تخفیف ارائه می‌کنند. در بعضی موارد، حتی تعداد نیروهای مسلح و میزان مهمات مورد نیاز توسط شرکت بیمه تعیین می‌شود تا کشتی‌ها توان مقابله با حملات احتمالی و جلوگیری از تصرف را داشته باشند.»
https://iranintl.com/202507220537",روزنامه بریتانیایی تلگراف گزارش داد که شرکت‌های بیمه مستقر در لندن، نفتکش‌هایی را که از تنگه هرمز عبور می‌کنند، موظف کرده‌اند تسلیحات و مهمات بیشتری به همراه داشته و نیروهای امنیتی بیشتری استخدام کنند. بر اساس این گزارش، کشتی‌هایی که از نزدیکی ایران عبور می‌کنند، با افزایش چشمگیر هزینه بیمه «خطر جنگ» روبه‌رو هستند؛ موضوعی که در پی افزایش تنش‌ها میان جمهوری اسلامی، آمریکا و اسرائیل رخ داده است. طبق شرایط جدید برخی شرکت‌های بیمه، کشتی‌ها باید مقدار مشخصی مهمات همراه نیروهای مسلح داشته باشند. برخی دیگر نیز تخفیف‌هایی در حق بیمه ارائه می‌دهند، مشروط بر اینکه کشتی‌ها سطح مشخصی از تدابیر امنیتی را رعایت کرده باشند. دیوید اسمیت از شرکت بیمه «مک‌گیل و پارتنرز» در این‌باره گفت: «در برخی مناطق، اگر کشتی نیروهای مسلح به همراه داشته باشد، بیمه‌گران حق بیمه را با تخفیف ارائه می‌کنند. در بعضی موارد، حتی تعداد نیروهای مسلح و میزان مهمات مورد نیاز توسط شرکت بیمه تعیین می‌شود تا کشتی‌ها توان مقابله با حملات احتمالی و جلوگیری از تصرف را داشته باشند.»,"['روزنامه', 'بریتانیایی', 'تلگراف', 'گزارش_داد', 'شرکت', 'بیمه', 'مستقر', 'لندن', 'نفتکش', 'تنگه_هرمز', 'عبور', 'موظف', 'تسلیحات', 'مهمات', 'همراه', 'نیرو', 'امنیتی', 'استخدام', 'اساس', 'گزارش', 'کشتی', 'نزدیکی', 'ایران', 'عبور', 'افزایش', 'چشمگیر', 'هزینه', 'بیمه', 'جنگ', 'موضوعی', 'افزایش', 'تنش', 'میان_جمهوری', 'اسلامی', 'آمریکا', 'اسرائیل', 'شرایط', 'شرکت', 'بیمه', 'کشتی', 'مقدار', 'مهمات', 'همراه', 'نیرو_مسلح', 'تخفیف', 'بیمه', 'ارائه', 'مشروط', 'کشتی', 'سطح', 'تدابیر', 'امنیتی', 'رعایت', 'دیوید', 'اسمیت', 'شرکت', 'بیمه', 'گیل', 'پارتنرز', 'مناطق', 'کشتی', 'نیرو_مسلح', 'همراه', 'بیمه', 'گران', 'بیمه', 'تخفیف', 'ارائه', 'موارد', 'نیرو_مسلح', 'میزان', 'مهمات', 'توسط', 'شرکت', 'بیمه', 'کشتی', 'توان', 'مقابله', 'حملات', 'احتمال', 'جلوگیری', 'تصرف']"
2025-07-22 14:53:43+00:00,"در ادامه سرکوب‌ها پس از جنگ ۱۲ روزه، دولت پزشکیان لایحه دو فوریتی کنترل محتوا و تشدید مجازات‌های مربوط به شبکه‌های اجتماعی را به مجلس فرستاد.

گفت‌وگو با آسیه امینی، تحلیل‌گر مسائل اجتماعی
@iranintltv",در ادامه سرکوب‌ها پس از جنگ ۱۲ روزه، دولت پزشکیان لایحه دو فوریتی کنترل محتوا و تشدید مجازات‌های مربوط به شبکه‌های اجتماعی را به مجلس فرستاد. گفت‌وگو با آسیه امینی، تحلیل‌گر مسائل اجتماعی,"['ادامه', 'سرکوب', 'جنگ_روزه', 'دولت_پزشک', 'لایحه', 'فوریت', 'کنترل', 'محتوا', 'تشدید', 'مجازات', 'شبکه_های', 'اجتماعی', 'مجلس', 'آسیه', 'امینی', 'تحلیل_مسائل', 'اجتماعی']"
2025-07-22 13:57:32+00:00,"سازمان عفو بین‌الملل در گزارشی تازه خواستار تحقیق درباره حمله اسرائیل به زندان اوین به عنوان «جنایت جنگی» شد. اسرائیل پس از حمله دوم تیر، این اقدام را حمله‌ای هدفمند علیه نماد سرکوب مردم ایران توصیف کرده بود.

گفت‌‌وگو با رها بحرینی، حقوقدان و پژوهشگر عفو بین‌الملل در امور ایران
@iranintltv",سازمان عفو بین‌الملل در گزارشی تازه خواستار تحقیق درباره حمله اسرائیل به زندان اوین به عنوان «جنایت جنگی» شد. اسرائیل پس از حمله دوم تیر، این اقدام را حمله‌ای هدفمند علیه نماد سرکوب مردم ایران توصیف کرده بود. گفت‌‌وگو با رها بحرینی، حقوقدان و پژوهشگر عفو بین‌الملل در امور ایران,"['سازمان', 'عفو_بین', 'الملل', 'گزارش', 'تازه', 'خواستار', 'تحقیق', 'حمله', 'اسرائیل', 'زندان_اوین', 'عنوان', 'جنایت', 'جنگی', 'اسرائیل', 'حمله', 'تیر', 'این_اقدام', 'حمله', 'هدفمند', 'نماد', 'سرکوب', 'مردم_ایران', 'توصیف', 'رها', 'بحرینی', 'حقوقدان', 'پژوهشگر', 'عفو_بین', 'الملل', 'امور', 'ایران']"
2025-07-22 13:49:36+00:00,"موسسه جینسا گزارش داد جمهوری اسلامی در جنگ ۱۲ روزه برای حملات موشکی به اسرائیل و پایگاه العدید در قطر بین ۱ تا ۶ میلیارد دلار هزینه کرده است. این در حالی‌ست که آمریکا و اسرائیل حدود ۱ تا ۲ میلیارد دلار خرج کرده‌اند.

گفت‌‌وگو با حسین آقایی، عضو تحریریه ایران‌اینترنشنال
@iranintltv",موسسه جینسا گزارش داد جمهوری اسلامی در جنگ ۱۲ روزه برای حملات موشکی به اسرائیل و پایگاه العدید در قطر بین ۱ تا ۶ میلیارد دلار هزینه کرده است. این در حالی‌ست که آمریکا و اسرائیل حدود ۱ تا ۲ میلیارد دلار خرج کرده‌اند. گفت‌‌وگو با حسین آقایی، عضو تحریریه ایران‌اینترنشنال,"['موسسه', 'جینسا', 'گزارش_داد', 'جمهوری_اسلامی', 'جنگ_روزه', 'حملات', 'موشک', 'اسرائیل', 'پایگاه', 'العدید', 'قطر', 'میلیارد', 'دلار', 'هزینه', 'آمریکا', 'اسرائیل', 'میلیارد', 'دلار', 'خرج', 'حسین', 'آقایی', 'عضو_تحریریه', 'ایران_اینترنشنال']"
2025-07-22 13:08:58+00:00,"عباس عراقچی با تاکید بر ادامه حمایت جمهوری اسلامی از شبه‌نظامیان و گروه‌های نیابتی در منطقه گفت: «این گروه‌ها برای سرزمین خود با اسرائیل می‌جنگند و پاک کردن اسرائیل از روی نقشه هیچ‌گاه سیاست جمهوری اسلامی نبوده است.»

گفت‌وگو با علی‌حسین قاضی‌زاده، عضو تحریریه ایران‌اینترنشنال
@iranintltv",عباس عراقچی با تاکید بر ادامه حمایت جمهوری اسلامی از شبه‌نظامیان و گروه‌های نیابتی در منطقه گفت: «این گروه‌ها برای سرزمین خود با اسرائیل می‌جنگند و پاک کردن اسرائیل از روی نقشه هیچ‌گاه سیاست جمهوری اسلامی نبوده است.» گفت‌وگو با علی‌حسین قاضی‌زاده، عضو تحریریه ایران‌اینترنشنال,"['عباس_عراقچی', 'تاکید', 'ادامه', 'حمایت', 'جمهوری_اسلامی', 'شبه', 'نظام', 'گروه', 'نیابت', 'منطقه', 'گروه', 'سرزمین', 'اسرائیل', 'پاک', 'اسرائیل', 'نقشه', 'سیاست', 'جمهوری_اسلامی', 'علی', 'حسین_قاضی', 'زاده_عضو', 'تحریریه_ایران']"
