date,text
2025-06-18 19:42:42+00:00,"حمزه خلیلی، معاون اول قوه قضاییه گفت: «حجم حملات اسرائیل کم، اما فضاسازی رسانه‌ای آنان بسیار زیاد است و مردم باید مراقب باشند که تحت تاثیر این جنگ روانی قرار نگیرند.» 
او ادامه داد: «دشمن در موقعیتی قرار دارد که اگر ضربتی بزند، ضربه سنگین‌تری را متحمل خواهد شد.» 
https://iranintl.com/202506180316"
2025-06-18 19:06:41+00:00,"دونالد ترامپ، رییس‌جمهور آمریکا، گفت تهران پیشنهاد اعزام چند مقام به کاخ سفید برای مذاکره و پایان جنگ را داده، اما او آن را رد کرده چون «دیگر دیر شده است». دفتر نمایندگی ایران در سازمان ملل صحبت‌های ترامپ را تکذیب کرد.

گزارش مریم رحمتی و اشکان صفایی، خبرنگاران ایران‌اینترنشنال
@iranintltv"
2025-06-18 18:58:57+00:00,صفحه رسمی وزارت امور خارجه اسرائیل در پلتفرم ایکس، ویدیویی منتشر کرد که سوخت‌گیری یک جنگنده را نشان می‎دهد. این حساب کاربری نوشت که جت‌های جنگنده نیروی هوایی اسرائیل از آغاز جنگ تا کنون «۶۰۰ بار در آسمان خاورمیانه» عملیات سوخت‌گیری انجام داده‌اند.
2025-06-18 17:57:39+00:00,"در ششمین روز از جنگ اسرائیل و جمهوری اسلامی، علی خامنه‌ای از پناهگاهی که در آن پنهان شده، پیامی ویدیویی با کیفیتی نه‌چندان خوب و حرفه‌ای فرستاد. در این پیام، رهبر جمهوری اسلامی باز بر طبل جنگ کوبید و تأکید کرد که تسلیم نمی‌شود .
امشب در برنامه از شما می‌پرسیم: نظر شما درباره پیام خامنه‌ای چیست؟ آیا خامنه‌ای با تسلیم شدن، پایان جمهوری اسلامی را رقم می‌زند؟ یا اینکه نه؛ همچنان بر ادامه جنگ پافشاری کرده و ویرانی‌ها و کشته‌های بیشتری را باعث می‌شود؟

برای شرکت در «برنامه با کامبیز حسینی» همین حالا در واتس‌اپ یا تلگرام پیام بفرستید تا لینک حضور در برنامه را دریافت کنید.
تلفن ما: ۰۰۴۴۷۵۱۰۱۱۰۱۱۰
برنامه، صدای شماست؛روی خط بیایید تا یک ایران صدای شما را بشنود!

@iranintltv"
2025-06-18 17:55:34+00:00,"فرماندهی انتظامی جمهوری اسلامی اعلام کرد در حملات اسرائیل به ستاد فرماندهی این نیرو در تهران، چندین نفر مجروح شده‌اند.
چهارشنبه در یکی از شدیدترین موج‌های حملات اسرائیل از آغاز جنگ با جمهوری اسلامی، ستاد فرماندهی انتظامی (ناجا) هدف قرار گرفت.
https://iranintl.com/202506188707"
2025-06-18 17:45:09+00:00,"شاهد علوی، عضو تحریریه ایران‌اینترنشنال، با اشاره به جان‌باختن ۲۳۹ غیرنظامی در حملات اسرائیل گفت: اسرائیل پیشتر هم در جنگ غزه نشان داده بود تعهدی به حفظ جان غیرنظامیان ندارد و در حمله به ایران هم، قوانین بشردوستانه را زیر پا گذاشته و با هدف‌گرفتن غیرنظامیان، مرتکب جنایت شده است.
@iranintltv"
2025-06-18 17:14:29+00:00,"در ششمین روز از جنگ اسرائیل و جمهوری اسلامی، شهروندان از بحران‌های گسترده در نقاط مختلف ایران خبر می‌دهند؛ از اختلال در سیستم بانکی و قطعی آب و برق تا قطع اینترنت و کمبود غذا و سوخت.

گفت‌وگو با روزبه بوالهری، روزنامه‌نگار
@iranintltv"
2025-06-18 17:13:51+00:00,"دونالد ترامپ، رئیس‌جمهوری آمریکا، در اظهاراتی تازه گفت با بنیامین نتانیاهو، نخست‌وزیر اسرائیل، هر روز صحبت می‌کند و از عملکرد او تا این مرحله ابراز رضایت کرده است. ترامپ افزود که به نتانیاهو نگفته آمریکا در این جنگ بیشتر دخالت خواهد کرد یا نه، اما به او توصیه کرده «به کار خود ادامه دهد».

جزئیات بیشتر در گفت‌وگو با مرضیه حسینی و بابک اسحاقی، خبرنگاران ایران‌اینترنشنال

@iranintltv"
2025-06-18 17:13:40+00:00,"در ششمین روز از جنگ اسرائیل و جمهوری اسلامی، شهروندان از بحران‌های گسترده در نقاط مختلف ایران خبر می‌دهند؛ از اختلال در سیستم بانکی و قطعی آب و برق تا قطع اینترنت و کمبود غذا و سوخت.

گفت‌وگو با روزبه بوالهری، روزنامه‌نگار
@iranintltv"
2025-06-18 16:58:22+00:00,"با احتمال ورود آمریکا به جنگ اسرائیل و جمهوری اسلامی، دولت‌های عربی حوزه خلیج فارس که میزبان پایگاه‌های آمریکایی هستند، نگران حمله احتمالی جمهوری اسلامی و آغاز جنگی گسترده در منطقه‌اند.

ارزیابی علی معموری، استاد دانشگاه دیکن و مشاور روابط استراتژیک نخست‌وزیر پیشین عراق
@iranintltv"
2025-06-18 16:57:06+00:00,"در یکی از شدیدترین موج‌های حملات اسرائیل از آغاز جنگ با جمهوری اسلامی، ستاد فرماندهی نیروی انتظامی (ناجا) روز چهارشنبه هدف قرار گرفت.

جزییات بیشتر با محسن مهیمنی، عضو تحریریه ایران‌اینترنشنال
@iranintltv"
2025-06-18 16:49:43+00:00,"با تشدید درگیری‌های نظامی میان ایران و اسرائیل، هم‌زمان جنگی در عرصه دیجیتال نیز در جریان است. کارشناسان امنیت سایبری می‌گویند حملات سایبری متقابل میان هکرهای وابسته به دو کشور به‌طور قابل توجهی افزایش یافته. در همین راستا، سازمان‌های امنیتی آمریکا به شرکت‌ها و زیرساخت‌های حیاتی هشدار داده‌اند که خود را برای موج جدیدی از حملات سایبری منتسب به جمهوری اسلامی آماده کنند.
جزییات بیشتر در گفت‌وگو با مهدی صارمی‌فر، روزنامه‌نگار علم و تکنولوژی
@iranintltv"
2025-06-18 16:47:14+00:00,"هم‌زمان با افزایش احتمال ورود مستقیم آمریکا به جنگ ایران و اسرائیل، روزنامه نیویورک‌تایمز گزارش داد که ایران موشک‌ها و تجهیزات نظامی خود را در وضعیت آماده‌باش قرار داده و آن‌ها را برای حمله به پایگاه‌های ایالات متحده در منطقه مستقر کرده است.
جزییات بیشتر در گفت‌وگو با فرزین ندیمی، پژوهشگر ارشد امور دفاعی و امنیتی

@iranintltv"
2025-06-18 16:34:27+00:00,"در حالی که خامنه‌ای پیشنهاد تسلیم ترامپ را رد کرده، ایران‌اینترنشنال به اطلاعاتی اختصاصی دست یافته که نشان می‌دهد خامنه‌ای تنها از طریق رییس دفتر نظامی و معاون دفترش در جریان وقایع جنگ قرار می‌گیرد و دو پسرش از طرف او در مدیریت امور دخالت می‌کنند.


گزارشی از مجتبا پورمحسن
@iranintltv"
2025-06-18 15:54:15+00:00,"در حالی که حملات اسرائیل به جمهوری اسلامی همچنان ادامه دارد، دونالد ترامپ، رئیس‌جمهوری آمریکا، ساعاتی پیش گفت «نمی‌تواند بگوید» که آیا در این جنگ به‌طور مستقیم از اسرائیل حمایت نظامی خواهد کرد یا نه.

نیلوفر پورابراهیم، خبرنگار ایران‌اینترنشنال، از مواضع کشورهای اروپایی می‌گوید
@iranintltv"
2025-06-18 15:25:30+00:00,"دونالد ترامپ، رییس‌جمهوری آمریکا، گفت که به بنیامین نتانیاهو نگفته است آیا آمریکا در جنگ بیشتر دخالت خواهد کرد یا خیر. با این حال افزود: «به نتانیاهو گفتم به کار خودت ادامه بده. هر روز با او صحبت می‌کنم. تا اینجا عملکردش خوب بوده است.»

او همچنین جمهوری اسلامی را «بی‌دفاع» توصیف کرد و گفت معلوم نیست جمهوری اسلامی تا چه مدت بتواند در این شرایط به جنگ ادامه دهد.
https://iranintl.com/202506188460"
2025-06-18 15:15:18+00:00,"نمایندگی جمهوری اسلامی در سازمان ملل دقایقی پس از اظهارات دونالد ترامپ مبنی بر تمایل مقام‌های ایرانی به مذاکره و دیدار با او در کاخ سفید، با انتشار پیامی شدیداللحن در شبکه اجتماعی «ایکس» واکنش نشان داد.

در این بیانیه آمده است: «هیچ مقام ایرانی هرگز درخواست نکرده که در برابر دروازه‌های کاخ سفید زانو بزند. تنها چیزی که از دروغ‌های او نفرت‌انگیزتر است، تهدید بزدلانه‌اش برای 'از بین بردن' رهبری است.»

نمایندگی جمهوری اسلامی تاکید کرده که حکومت ایران نه تحت فشار مذاکره خواهد کرد، نه صلح تحمیلی را خواهد پذیرفت، و نه با «یک جنگ‌طلب از دور خارج‌شده که به دنبال باقی‌ماندن در صحنه است» وارد گفت‌وگو خواهد شد.

در پایان این پیام آمده است: «ایران به هر تهدیدی با تهدیدی متقابل پاسخ خواهد داد و به هر اقدام، با اقدامی متقابل واکنش نشان خواهد داد.»
https://iranintl.com/202506189151"
2025-06-18 14:46:38+00:00,"وب‌سایت نت‌بلاکس که اختلال‌های اینترنتی در جهان را رصد می‌کند، اعلام کرد که ایران اکنون در وضعیت «تقریبا قطع کامل اینترنت سراسری» قرار دارد.
به گفته این نهاد، این قطعی پس از چند اختلال جزئی در روزهای گذشته رخ داده و در بحبوحه جنگ با اسرائیل و تبادل حملات موشکی بین دو طرف صورت گرفته است.
https://iranintl.com/202506181336"
2025-06-18 13:56:10+00:00,"وریشه مرادی، زندانی محکوم به اعدام و ریحانه انصاری، سکینه پروانه و گلرخ ایرایی، سه زندانی سیاسی دیگر محبوس در زندان اوین با انتشار نامه‌ای، حمله اسرائیل به ایران و کشتار غیرنظامیان و نابودی زیرساخت‌های کشور را محکوم کردند.

آن‌ها با بیان اینکه رهایی «ما» مردم ایران از دیکتاتوری حاکم بر کشور به همت مبارزه توده‌ها و با توسل به نیروهای اجتماعی و نه با دل بستن به قدرت‌های خارجی یا چشم امید داشتن به آنان میسر است، تاکید کردند این قدرت‌ها همواره با «استثمار، استعمار، جنگ‌افروزی و کشتار» در پی کسب منافع بیشتر، ویرانی را نصیب کشورهای منطقه کرده‌اند.
https://iranintl.com/202506188660"
2025-06-18 13:52:17+00:00,"پس از حملات گسترده ارتش اسرائیل به اهدافی در تهران، یسرائیل کاتز، وزیر دفاع این کشور، اعلام کرد که جنگنده‌های اسرائیلی «مقر فرماندهی امنیت داخلی» حکومت ایران را هدف قرار داده‌اند.

او نوشت: «گردباد همچنان به تهران ضربه می‌زند... بازوی اصلی سرکوب دیکتاتور ایران را منهدم کردیم.»

وب‌سایت انتخاب گزارش داد که اسرائیل چند هدف مهم از جمله ستاد فرماندهی ناجا را هدف قرار داده است.

تصاویر منتشرشده نشان می‌دهد که قرارگاه ثارالله سپاه پاسداران نیز یکی از اهداف اسرائیل بوده است.
https://iranintl.com/202506187434"
2025-06-18 13:36:44+00:00,یک شهروند با ارسال ویدیویی به ایران‌اینترنشنال، گفت که جنگنده‌ها ساعت ۴ و نیم بعدازظهر، روبروی بلوار قیطریه و پایین اتوبان صدر تهران را هدف گرفتند
2025-06-18 13:04:31+00:00,"شاهین مدرس، کارشناس روابط بین‌الملل و تحلیل‌گر مطالعات امنیتی، با اشاره به تاکید علی خامنه‌ای بر ادامه جنگ گفت: «در حالی‌که او در پناهگاهی زیرزمینی پنهان شده و مردم ایران زیر بمباران هستند، تلاش می‌کند چهره‌ای از رهبری ارائه دهد که ایستاده خواهد مرد.»
@iranintltv"
2025-06-18 12:29:43+00:00,"نشریه پولیتیکو در گزارشی تحلیلی نوشت: «ناتوانی دولت‌های اروپایی در اتخاذ موضعی منسجم و موثر، بیانگر ضعف اروپا در شکل‌دهی به راهبردی یکپارچه و تاثیرگذار در قبال جنگ اسرائیل و جمهوری اسلامی است.»

لی‌لی نیک‌فر، خبرنگار ایران‌اینترنشنال، گزارش می‌دهد
@iranintltv"
2025-06-18 12:22:17+00:00,ویدیوهای رسیده به ایران‌‌اینترنشنال نشان می‌دهد چهارشنبه ۲۸ خرداد جنگل‌های لویزان تهران هدف حملات اسرائیل قرار گرفته است.
2025-06-18 12:11:22+00:00,علی خامنه‌ای، چهارشنبه ۲۸ خرداد در پیامی ویدیویی گفت: «ملت ایران در مقابل جنگ تحمیلی محکم می‌ایستد. در مقابل صلح تحمیلی نیز محکم خواهد ایستاد. این ملت در مقابل تحمیل، تسلیم هیچکس نخواهد شد.»
2025-06-18 11:44:36+00:00,یکی از شهروندان با ارسال ویدیویی به ایران‌اینترنشنال می‌گوید: «دو روز است که به پول‌های خود در بانک دسترسی نداریم. جمهوری اسلامی هم که فقط بر طبل جنگ می‌کوبد. بروید از مملکت راحتمان کنید.»
2025-06-18 11:29:35+00:00,"علی خامنه‌ای در دومین پیامش پس از آغاز درگیری نظامی جمهوری اسلامی با آمریکا گفت:‌ «ملت ایران در مقابل جنگ تحمیلی محکم می‌ایستد.»

او افزود: «همان‌گونه که در مقابل صلح تحمیلی نیز محکم خواهد ایستاد و این ملت در مقابل تحمیل، تسلیم هیچکس نخواهد شد.»"
2025-06-18 11:29:03+00:00,"‌
علی خامنه‌ای در پیام دومش پس از جنگ و از محل پناهگاه در واکنش به هشدارهای آمریکا و اسرائیل گفت: «تهدید را برای کسانی انجام دهید که از تهدید می‌ترسند.»

او افزود با اظهارات مقام‌های آمریکایی «این حدس روز‌به‌روز تقویت می‌شود» که آمریکا به حمله نظامی به جمهوری اسلایم بپیوندد.

خامنه‌ای خطاب به شهروندان و مقام‌ها اضافه کرد: «زندگی را با قوت ادامه دهید. به‌ خصوص کسانی که امور خدماتی به‌عهده آن‌ها است و با مردم سروکار دارند و کسانی که امور تبلیغی و تبیینی را برعهده دارند کارهای خود را با قوت ادامه دهند.»

دو منبع مطلع از داخل ایران به ایران‌اینترنشنال گفتند ساعاتی پس از آغاز حملات اسرائیل به تهران در بامداد جمعه، علی خامنه‌ای به پناهگاهی زیرزمینی در لویزان، واقع در شمال شرق تهران، منتقل شده است."
2025-06-18 11:25:32+00:00,"انعکاس گسترده جنگ اسرائیل و جمهوری اسلامی در شبکه‌های اجتماعی
عادله بورنگ، عضو تحریریه ایران‌اینترنشنال، از بازتاب شدید واکنش کاربران در شبکه‌های اجتماعی به جنگ میان اسرائیل و جمهوری اسلامی می‌گوید.
@iranintltv"
2025-06-18 11:21:39+00:00,یکی از شهروندان با ارسال ویدیویی به ایران‌اینترنشنال می‌گوید: «در شرایط جنگی، آب و برق را قطع‌ کرده‌اند.»
2025-06-18 09:30:54+00:00,ویدیوی منتشرشده از سوی ارتش اسرائیل، پرواز جنگنده‌های این کشور را به سمت ایران نشان می‌دهد.
2025-06-18 08:04:20+00:00,"احسان خاندوزی،‌ وزیر سابق اقتصاد، در شبکه ایکس نوشت: :از فردا‌ به مدت ۱۰۰ روز، هیچ نفتکش و محموله ال‌ان‌جی نباید بتواند از تنگه عبور کند مگر با تایید ایران.»

او افزود: «این سیاست اگر به‌موقع اجرا شود تعیین‌کننده است. هر تاخیر در اجرای آن، یعنی تحمل بیشتر جنگ در داخل خاک. نبرد ترامپ را باید با ترکیب اقتصاد-امنیت خاتمه داد.»
https://iranintl.com/202506182081"
2025-06-18 07:13:08+00:00,"🔻وریا غفوری، کاپیتان پیشین استقلال در واکنش به جنگ اسرائیل با جمهوری اسلامی در پستی اینستاگرامی نوشت: «خراب آن کس که آبادت نخواهد. پروردگارا ایران و ایرانی را از شر متجاوزین و خائنین خارجی و داخلی محفوظ بدار. امیدوارم دشمنان ایران و بانیان جنگ و آوارگی مردمش نیست و نابود شوند.»

@iranintltvsport"
2025-06-18 07:10:23+00:00,"رجب طیب اردوغان، رییس‌جمهور ترکیه در تماس تلفنی با امیر قطر درباره جنگ میان اسرائیل و جمهوری اسلامی گفت‌وگو کرد.
گزارش نرگس هورخش، خبرنگار ایران‌اینترنشنال
@iranintltv"
2025-06-18 05:51:56+00:00,"🔻میترا حجازی‌‌پور، استاد بزرگ شطرنج ایران، با انتشار پستی در ایکس، از علی خامنه‌ای، رهبر جمهوری اسلامی، خواست با واگذاری قدرت، مانع از «به خاک و خون کشیده‌شدن میلیون‌ها هموطن و کودک بی‌گناه» شود.

🔹حجازی‌پور در متنی که منتشر کرده، نوشته: «کسانی که می‌توانستند جان میلیون‌ها ایرانی را نجات بدهند و از ویرانی کشورمان، ایران، جلوگیری کنند، چطور بزدلانه در هزار توی مخفی شدند. چطور میلیونها هموطن و کودکان بی‌گناه را به خاک و خون کشیدند.»

🔹حجازی‌پور در ادامه نوشت: «آنهایی که می‌بینند مردم مظلوم آواره و کشته خواهند شد، ولی همچنان بر آتش این جنگ می‌افروزند و قدمی در راه نجات این ملت برنمی‌دارند. خامنه‌ای حتی در همین لحظه توان این را دارد، به جنگی که به راه انداخته پایان دهد.»

🔹در پایان نیز آمده: «ای کسانی که به پیشوایی رهبر انقلابتان ایمان دارید؛ از او بخواهید که از سوراخ خود بیرون بیاید و برای یک بار هم که شده انسان باشد و به وظیفه‌ی انسانی خود عمل کند. به امید آنکه بخش کوچکی از جنایت هایی که در حق این مردم و این مرز و بوم انجام داده، بخشیده شود.»

@iranintltvsport"
2025-06-18 04:38:03+00:00,"شهرام خلدی، پژوهشگر تاریخ خاورمیانه و روابط بین‌الملل: منظور نتانیاهو این است که پس از جنگ، از خاورمیانه‌ای فاصله می‌گیریم که سایه نابودی اسرائیل بر ذهن‌های متوهم و افراطی سنگینی می‌کرد؛ منطقه‌ای که دیگر آن تهدید دائمی را نخواهد داشت.
@iranintltv"
2025-06-18 04:10:21+00:00,"محسن سازگارا، عضو شورای مدیریت گذار گفت برای مردم هیچ فکری نشده است. به مدیریت پناه دادن، سوخت‌رسانی، آذوقه‌رسانی و سایر مسائلی که در زمان جنگ برای مردم مطرح می‌شود نه‌تنها توجهی نشده، بلکه سیستم اداره کشور نیز ناتوان شده است.
@Iranintltv"
2025-06-18 04:05:27+00:00,"مراد ویسی، تحلیل‌گر ارشد ایران‌اینترنشنال: وقتی جمهوری اسلامی از «شگفتی قرن» گفت، مشخص بود که قرار است از موشک جدیدی رونمایی کند؛ موشک فتاح ۲. این موشک توان عبور از سامانه‌های پدافندی را دارد، اما جنگ را نمی‌توان فقط با فتاح برد.

@iranintltv"
2025-06-18 03:02:07+00:00,"آرش اعلائی، خبرنگار ایران‌اینترنشنال: باید دید در چه زمان‌هایی روسای جمهوری آمریکا از واژه «تسلیم بدون قید و شرط» استفاده کرده‌اند: ۱) حمله به ژاپن ۲) حمله به آلمان نازی ۳) جنگ با صدام حسین ۴) ماجرای معمر قذافی. این واژه سابقه‌ای جدی و سنگین دارد.
@iranintltv"
2025-06-18 02:37:11+00:00,"شکریا برادوست، پژوهشگر امنیت بین‌الملل و سیاست خارجی، گفت: «علی خامنه‌ای قصد دارد جنگی که همین حالا هم باخته را ادامه دهد.» او افزود: «برای ادامه جنگ، باید قدرتش را هم داشت.» برادوست تاکید کرد توان دفاعی جمهوری اسلامی با حملات اسرائیل هر لحظه محدودتر می‌شود.
@iranintltv"
2025-06-18 02:14:57+00:00,"شایان سمیعی، کارشناس امنیت ملی، درباره احتمال ورود آمریکا به جنگ اسرائیل و جمهوری اسلامی گفت نابودی فوردو، مهم‌ترین گام برای مهار توان اتمی جمهوری اسلامی است. او تاکید کرد: «تنها راه عملی برای از بین بردن این تاسیسات، استفاده از بمب‌افکن بی-۲ و بمب‌های سنگرشکن پیشرفته آمریکاست.»
@iranintltv"
2025-06-18 01:34:35+00:00,"هم‌زمان با پنجمین روز از جنگ اسرائیل و جمهوری اسلامی، قطعی گسترده اینترنت در نقاط مختلف ایران ادامه دارد و بسیاری از شهروندان دسترسی به پیام‌رسان‌ها را از دست داده‌اند. پلیس فتا اعلام کرده این اختلالات به دلیل «حملات سایبری» است.

ارزیابی مهدی صارمی‌فر، روزنامه‌نگار علم و تکنولوژی
@iranintltv"
2025-06-18 00:15:11+00:00,"شاهد علوی، عضو تحریریه ایران‌اینترنشنال با اشاره به این‌که جنگ با پایان حملات اسرائیل تمام نمی‌شود، گفت صلح تنها زمانی محقق می‌شود که علاوه بر جنگ خارجی، جنگ داخلی حکومت علیه مردم پایان یابد، امری که تحقق آن منوط به سرنگونی جمهوری اسلامی است.

@iranintltv"
2025-06-17 23:57:43+00:00,"اشکان صفایی، خبرنگار ایران‌اینترنشنال، گفت در اسرائیل اطمینان نسبی وجود دارد که ایالات متحده به جنگ با جمهوری اسلامی خواهد پیوست. او افزود شبکه ۱۲ اسرائیل گزارش داده که آمریکا ممکن است حتی تا ساعاتی دیگر حملات خود در خاک ایران را آغاز کند.
@iranintltv"
2025-06-17 23:54:54+00:00,"آتوسا از دوسلدورف: این جنگ ما نیست ولی آینده ایران مال ماست

تماشای نسخه کامل این قسمت از «برنامه» در یوتیوب:
https://youtu.be/nA1xHSRdc14


@iranintltv"
2025-06-17 22:58:21+00:00,"در پی جنگ میان اسرائیل و جمهوری اسلامی، گروهی از ایرانیان مقابل کاخ سفید در واشینگتن تجمع اعتراضی برگزار کردند. این تجمع با شعار «نه به جنگ، نه به جمهوری اسلامی» برگزار شد.

گزارش اردوان روزبه، خبرنگار ایران‌اینترنشنال و گفت‌وگوی او با سیامک آرام، تحلیل‌گر سیاسی
@iranintltv"
2025-06-17 22:34:31+00:00,"مهران عباسیان، خبرنگار ایران‌اینترنشنال می‌گوید:«از همان آغاز جنگ اسرائیل و حماس، کشورهای نوردیک یعنی سوئد، فنلاند، نروژ و دانمارک از زاویه خودشان وراد عمل شدند و به این جنگ واکنش نشان دادند.»
@iranintltv"
2025-06-17 22:33:57+00:00,"مراد ویسی، تحلیل‌‌گر ارشد ایران‌اینترنشنال می‌گوید: «خامنه‌ای از روز اول رفت قایم شد و میلیون‌ها ایرانی را آواره جنگ کرد و به امید خدا رها کرد.چندین میلیون ساکن تهران بی‌پناه رها شدند.»

@iranintltv"
2025-06-17 21:46:23+00:00,"نشست شورای امنیت ملی آمریکا که به بحث و بررسی جنگ جمهوری اسلامی و اسرائیل و احتمال مداخله مستقیم آمریکا در عملیات نظامی، سه‌شنبه ۲۷ خرداد و به دستور دونالد ترامپ، رییس‌جمهوری ایالات متحده برگزار شد و پس از یک ساعت به کار خود پایان داد.

وب‌سایت آکسیوس نوشت دونالد ترامپ روز سه‌شنبه حدود یک ساعت و ۲۰ دقیقه با تیم امنیت ملی خود در اتاق بحران کاخ سفید دیدار کرد تا درباره سیاست ایالات متحده در قبال جنگ میان اسرائیل و ایران تصمیم‌گیری کند.

سه مقام آمریکایی گفته‌اند ترامپ به‌طور جدی در حال بررسی پیوستن به جنگ و انجام حمله‌ای از سوی آمریکا به تاسیسات هسته‌ای ایران است، به‌ویژه تاسیسات زیرزمینی غنی‌سازی اورانیوم در فردو.

ترامپ برای تمرکز بر موضوع ایران زودتر از موعد از نشست گروه هفت بازگشت و شب گذشته به خبرنگاران در هواپیمای ایر فورس وان گفت که به «آتش‌بس» علاقه‌ای ندارد، بلکه خواستار «پایانی واقعی» برای جنگ و برنامه هسته‌ای ایران است.

کاخ سفید ایده دیدار مستقیم با مقام‌های ایرانی را برای همین هفته بررسی کرده است، اما ترامپ گفت این موضوع «بستگی به اتفاقاتی دارد که وقتی به واشِنگتن بازگردم رخ خواهد داد.»
https://ir"
2025-06-17 20:02:40+00:00,"🎧نسخه صوتی‌‌‏ ‌‌‌‏ ‌‌﻿﻿۲۴ با فرداد فرحزاد: جنگ ایران و اسرائیل
@iranintlTV"
2025-06-17 19:58:37+00:00,"چشم‌انداز: احتمال ورود رسمی آمریکا به جنگ ایران و اسرائیل

نسخه کامل این قسمت را در یوتیوب ایران‌اینترنشنال تماشا کنید:
https://youtu.be/hs8oT9116NE
@iranintltv"
2025-06-17 19:15:14+00:00,"فرزین ندیمی، تحلیل‌گر ارشد امور دفاعی و امنیتی در موسسه واشینگتن می‌گوید: «به‌نظر می‌رسد پنتاگون در حال ارسال تجهیزات نظامی گسترده به منطقه سنتکام است تا در صورت تصمیم رئیس‌جمهوری، آمریکا آمادگی ورود به جنگ را داشته باشد.»
@iranintltv"
2025-06-17 19:10:56+00:00,"رویترز به نقل از یک مقام کاخ سفید اعلام کرد ترامپ جلسه‌ای با شورای امنیت ملی آمریکا درباره جنگ میان اسرائیل و جمهوری اسلامی آغاز کرده است.فاکس‌نیوز گزارش داد که در این جلسه، گزینه حملات آمریکا علیه اهدافی در ایران بررسی می‌شود.

سمیرا قرایی، خبرنگار ایران‌اینترنشنال، گزارش می‌دهد
@iranintltv"
2025-06-17 18:43:09+00:00,"مهوش (سایه) صیدال،‌ زندانی سیاسی محبوس در زندان اوین، در نامه‌ای سرگشاده از مقام‌های جمهوری اسلامی خواست در وضعیت جنگی کنونی، فورا ارفاق‌های قانونی مانند مرخصی اضطراری و آزادی مشروط را برای زندانیان سیاسی اجرا کنند.

او تاکید کرد که بی‌توجهی به این درخواست‌ها می‌تواند علاوه بر نقض حقوق بشر، تبعات سنگین سیاسی و حقوقی برای جمهوری اسلامی در سطح بین‌المللی به همراه داشته باشد.

صیدال در بخشی از این نامه نوشت: «تجربه شرایط اضطرار در دوران کرونا، در شرایط فعلی نیز صادق است و هرگونه تاخیر و قصور در استفاده از ارفاق‌های قانونی برای زندانیان سیاسی، خطر مرگ، بیماری و نقض شدید حقوق انسانی را افزایش داده و می‌تواند موجب فجایع حقوقی و انسانی بزرگی شود.»
https://iranintl.com/202506179529"
2025-06-17 18:41:38+00:00,"🎧نسخه صوتی چشم‌انداز: احتمال ورود رسمی آمریکا به جنگ ایران و اسرائیل
@iranintlTV"
2025-06-17 18:39:31+00:00,یکی از شهروندان با ارسال ویدیویی به ایران‌اینترنشنال، نشان داد که در خیابان سبلان تهران پدافند هوایی فعال شده است. فرستنده با اشاره به مشاهده هواپیمای جنگی در آسمان، گفت: «با این که از جنگ می‌ترسم اما از هر کسی که جمهوری اسلامی را تضعیف کند سپاسگزارم.»
2025-06-17 18:25:51+00:00,"در پنجمین روز از جنگ میان اسرائیل و جمهوری اسلامی، شاهزاده رضا پهلوی در پیامی تصویری، حکومت جمهوری اسلامی را در آستانه فروپاشی توصیف کرد و از مردم خواست تا در برابر این رژیم به پا خیزند. او همچنین نیروهای نظامی را فراخواند تا با ایستادن در کنار مردم، نقش تاریخی خود را ایفا کنند.
امشب در «برنامه با کامبیز حسینی» از شما می‌پرسیم:
نظر شما درباره پیام شاهزاده رضا پهلوی چیست؟

برای شرکت در «برنامه با کامبیز حسینی» همین حالا در واتس‌اپ یا تلگرام پیام بفرستید تا لینک حضور در برنامه را دریافت کنید.
تلفن ما: ۰۰۴۴۷۵۱۰۱۱۰۱۱۰
برنامه، صدای شماست؛روی خط بیایید تا یک ایران صدای شما را بشنود!

@iranintltv"
2025-06-17 18:23:03+00:00,"ارتش اسرائیل اعلام کرد که یک موج بزرگ از حملات علیه چندین سایت پرتاب و انبار موشک‌های زمین‌به‌زمین را در اصفهان «به پایان رسانده است»
پیش از این، سخنگوی ارتش اسرائیل از پرواز جنگنده‌های این کشور بر فراز آسمان اصفهان خبر داده بود.

مخاطبان ایران اینترنشنال نیز روز سه‌شنبه از شنیده‌شدن چندین صدای انفجار و همچنین فعال شدن داقند هوایی خبر داده بودند.
https://iranintl.com/202506170156"
2025-06-17 18:20:24+00:00,"شکریا برادوست، پژوهشگر امنیت بین‌الملل و سیاست خارجی درباره احتمال حضور آمریکا در جنگ اسرائیل با جمهوری اسلامی گفت: « اسرائیل تنها به‌خاطر ترامپ تاکنون رهبر جمهوری اسلامی را هدف قرار نداده است. نتانیاهو هم از حمایت ترامپ برخوردار است و هم می‌داند این جنگ به نفع او تمام خواهد شد.»
@iranintltv"
2025-06-17 18:13:35+00:00,"افی دفرین، سخنگوی ارتش اسرائیل، گفت که سرنوشت رهبران حماس در غزه و رهبران حزب‌الله در بیروت در انتظار رهبران جمهوری اسلامی در تهران است.

او افزود ما در یک جنگ چند جبهه‌ای هستیم که در زمین، هوا و دریا فعالیت می‌کنیم و برنامه‌های آینده خود را اعلام نخواهیم کرد.

سخنگوی ارتش اسرائیل اضافه کرد: «تعداد زیادی موضع در ایران وجود دارد که باید هدف قرار دهیم.»
https://iranintl.com/202506175279"
